LÄNSKOD;LÄN;KOMMUNKOD;KOMMUN;LOKALID;LOKAL;2026-08-26;2026-08-27;2026-08-28;2026-08-29;2026-08-30;2026-08-31;2026-09-01;2026-09-02;2026-09-03;2026-09-04;2026-09-05;2026-09-06;2026-09-07;2026-09-08;2026-09-09;2026-09-10;2026-09-11;2026-09-12;2026-09-13;TOTAL
14;Västra Götaland;88;Trollhättan;1488013;Ambulerande röstmottagning;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;7
14;Västra Götaland;88;Trollhättan;1488009;Edsborg Idrottsplats;290;269;217;0;0;310;262;329;330;309;0;0;0;0;0;0;0;0;0;2316
14;Västra Götaland;88;Trollhättan;1488012;Folkets hus / Kulturhuset;368;405;308;219;126;399;354;440;318;374;144;0;0;0;0;0;0;0;0;3455
14;Västra Götaland;88;Trollhättan;1488001;Kronogården, PRO Södra;126;131;131;0;0;148;128;116;128;166;0;0;0;0;0;0;0;0;0;1074
14;Västra Götaland;88;Trollhättan;1488011;Norra Björke Bygdegård;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;Västra Götaland;88;Trollhättan;1488003;Stadshuset;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;Västra Götaland;88;Trollhättan;1488010;Överby Etagehuset;242;276;266;337;360;290;289;329;337;315;230;0;0;0;0;0;0;0;0;3271
14;Västra Götaland;89;Alingsås;1489002;Alingsås kulturhus;403;430;0;0;0;525;500;530;469;0;0;0;0;0;0;0;0;0;0;2857
14;Västra Götaland;89;Alingsås;1489004;Ambulerande röstmottagning;1;2;4;0;0;6;44;8;21;17;0;0;0;0;0;0;0;0;0;103
14;Västra Götaland;89;Alingsås;1489003;Kommunhuset;147;158;287;254;161;224;218;255;228;506;310;0;0;0;0;0;0;0;0;2748
14;Västra Götaland;89;Alingsås;1489005;Polisstation Alingsås;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;Västra Götaland;89;Alingsås;1489001;Servicekontoret i Sollebrunn;108;0;128;50;0;109;0;165;0;214;0;0;0;0;0;0;0;0;0;774
14;Västra Götaland;90;Borås;1490029;Ambulerande röstmottagning;0;0;6;0;0;0;26;26;3;0;0;0;0;0;0;0;0;0;0;61
14;Västra Götaland;90;Borås;1490016;Anstalten Borås;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;Västra Götaland;90;Borås;1490010;Dalsjöfors folkets park;88;83;85;72;0;111;86;95;93;90;52;0;0;0;0;0;0;0;0;855
14;Västra Götaland;90;Borås;1490025;Dalsjövägen 25;39;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;59
14;Västra Götaland;90;Borås;1490021;Distansgatan 7;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;5
14;Västra Götaland;90;Borås;1490004;Equmeniakyrkan i Fristad;120;160;138;70;0;149;138;146;139;103;114;0;0;0;0;0;0;0;0;1277
14;Västra Götaland;90;Borås;1490033;Fagerhultsvägen 1;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19
14;Västra Götaland;90;Borås;1490019;Gamla Kyrkvägen 6/Nya Kyrkvägen 7;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
14;Västra Götaland;90;Borås;1490007;Göta, Boråshallen, Rotundan;95;100;90;0;0;108;89;75;95;89;0;0;0;0;0;0;0;0;0;741
14;Västra Götaland;90;Borås;1490015;Hultahuset;87;69;96;0;0;84;105;82;69;90;0;0;0;0;0;0;0;0;0;682
14;Västra Götaland;90;Borås;1490031;Häkte Brodal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;Västra Götaland;90;Borås;1490018;Häkte Sandgärdsgatan;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;Västra Götaland;90;Borås;1490014;Hässlehuset, föreningslokalen;70;61;44;0;0;72;97;67;82;38;0;0;0;0;0;0;0;0;0;531
14;Västra Götaland;90;Borås;1490027;Kapplandsgatan 8;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;19
14;Västra Götaland;90;Borås;1490024;Klintesväng 2-8;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29
14;Västra Götaland;90;Borås;1490013;Knallelands valstuga;320;287;293;249;300;306;346;323;328;354;217;0;0;0;0;0;0;0;0;3323
14;Västra Götaland;90;Borås;1490034;Kristinegränd 7;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44
14;Västra Götaland;90;Borås;1490026;Kvibergsgatan 17;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;40
14;Västra Götaland;90;Borås;1490023;Margaretagatan 9;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;8
14;Västra Götaland;90;Borås;1490017;Mobil förtidsröstningslokal, valbuss;60;66;98;132;140;132;100;124;110;108;72;0;0;0;0;0;0;0;0;1142
14;Västra Götaland;90;Borås;1490001;Norrbyhuset;78;94;56;0;0;84;73;75;67;43;0;0;0;0;0;0;0;0;0;570
14;Västra Götaland;90;Borås;1490030;Sandared, Simklubben SK70;73;63;61;37;0;62;58;77;71;72;68;0;0;0;0;0;0;0;0;642
14;Västra Götaland;90;Borås;1490020;Sanderökroken 1 och 2;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;13
14;Västra Götaland;90;Borås;1490011;Sjöbohuset;89;87;66;74;0;77;75;71;77;46;0;0;0;0;0;0;0;0;0;662
14;Västra Götaland;90;Borås;1490003;Sjömarkenkyrkan, bottenvåningen;57;36;44;52;0;48;55;67;57;56;45;0;0;0;0;0;0;0;0;517
14;Västra Götaland;90;Borås;1490005;Stadsbiblioteket;225;254;201;191;226;265;247;276;235;252;134;0;0;0;0;0;0;0;0;2506
14;Västra Götaland;90;Borås;1490009;Stadshuset, receptionen;44;29;25;30;0;57;39;34;54;43;34;0;0;0;0;0;0;0;0;389
14;Västra Götaland;90;Borås;1490008;Stora torgets valstuga;458;464;398;291;152;408;459;426;458;468;204;0;0;0;0;0;0;0;0;4186
14;Västra Götaland;90;Borås;1490032;Söderkullagatan 64-66;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12
14;Västra Götaland;90;Borås;1490012;Södra Älvsborgs Sjukhus;68;76;66;0;0;81;95;91;72;79;0;0;0;0;0;0;0;0;0;628
14;Västra Götaland;90;Borås;1490002;Träffpunkt Simonsland;0;76;0;0;0;0;0;0;85;0;0;0;0;0;0;0;0;0;0;161
14;Västra Götaland;90;Borås;1490006;Viskafors bibliotek;50;85;57;51;0;55;73;62;67;70;45;0;0;0;0;0;0;0;0;615
14;Västra Götaland;90;Borås;1490022;Våglängdsgatan 153;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24
14;Västra Götaland;90;Borås;1490028;Österlånggatan 4;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24
14;Västra Götaland;91;Ulricehamn;1491003;Ambulerande röstmottagning;0;0;0;0;0;43;80;34;19;0;0;0;0;0;0;0;0;0;0;176
14;Västra Götaland;91;Ulricehamn;1491002;Förtidsröstning, centrala Ulricehamn;262;302;325;148;131;287;304;334;281;404;156;0;0;0;0;0;0;0;0;2934
14;Västra Götaland;91;Ulricehamn;1491001;Valbussen;71;48;60;35;0;95;148;92;115;109;76;0;0;0;0;0;0;0;0;849
14;Västra Götaland;92;Åmål;1492010;Adolfsberg Särskilt boende;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;11
14;Västra Götaland;92;Åmål;1492008;Ambulerande röstmottagning;0;2;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;6
14;Västra Götaland;92;Åmål;1492001;Edsleskogs prästgård;0;0;0;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;0;55
14;Västra Götaland;92;Åmål;1492002;Fengersfors Folkets hus;0;0;0;0;0;101;0;0;0;0;0;0;0;0;0;0;0;0;0;101
14;Västra Götaland;92;Åmål;1492014;Illern Särskilt boende;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3
14;Västra Götaland;92;Åmål;1492005;Konsthallen;227;236;209;92;106;202;231;239;231;218;164;0;0;0;0;0;0;0;0;2155
14;Västra Götaland;92;Åmål;1492004;Mo-Berga Bygdegård;0;0;0;0;0;0;0;43;0;0;0;0;0;0;0;0;0;0;0;43
14;Västra Götaland;92;Åmål;1492012;Opus/Nova Daglig verksamhet;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;6
14;Västra Götaland;92;Åmål;1492009;Solsäter Särskilt boende;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9
14;Västra Götaland;92;Åmål;1492006;Stadshuset;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;Västra Götaland;92;Åmål;1492015;Tjuke Särskilt boende;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;Västra Götaland;92;Åmål;1492011;Viljan Daglig verksamhet;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;4
14;Västra Götaland;92;Åmål;1492013;Åmålsgården Särskilt boende;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;31
14;Västra Götaland;92;Åmål;1492003;Ånimskogs Bygdegård;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0;0;0;0;0;48
14;Västra Götaland;93;Mariestad;1493004;Ambulerande röstmottagning;0;0;0;0;0;0;5;6;5;19;0;0;0;0;0;0;0;0;0;35
14;Västra Götaland;93;Mariestad;1493003;Anstalten Johannesberg;0;0;0;0;0;0;0;72;0;0;0;0;0;0;0;0;0;0;0;72
14;Västra Götaland;93;Mariestad;1493002;Anstalten Rödjan;0;0;0;0;0;0;0;0;87;110;0;0;0;0;0;0;0;0;0;197
14;Västra Götaland;93;Mariestad;1493001;Stadshuset;353;332;295;182;139;449;381;466;426;421;242;0;0;0;0;0;0;0;0;3686
14;Västra Götaland;94;Lidköping;1494004;Ambulerande röstmottagning;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;Västra Götaland;94;Lidköping;1494001;Stadshuset;581;617;562;251;290;697;678;895;698;703;336;0;0;0;0;0;0;0;0;6308
14;Västra Götaland;95;Skara;1495007;Ambulerande röstmottagning;0;0;0;0;0;8;12;3;0;0;0;0;0;0;0;0;0;0;0;23
14;Västra Götaland;95;Skara;1495001;Ardalaskolan;0;0;0;0;0;0;0;0;63;0;0;0;0;0;0;0;0;0;0;63
14;Västra Götaland;95;Skara;1495003;Husaren;0;0;0;0;0;0;0;104;0;0;0;0;0;0;0;0;0;0;0;104
14;Västra Götaland;95;Skara;1495008;Mötesplats Solrosen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;Västra Götaland;95;Skara;1495006;Skara stadshus aulan;239;230;225;125;69;304;251;316;317;336;127;0;0;0;0;0;0;0;0;2539
14;Västra Götaland;95;Skara;1495004;Teglagården;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;Västra Götaland;95;Skara;1495002;Vallegården;0;0;0;0;0;130;0;0;0;0;0;0;0;0;0;0;0;0;0;130
14;Västra Götaland;95;Skara;1495005;Varnhemsskolan;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51
14;Västra Götaland;96;Skövde;1496020;Ambulerande röstmottagning;0;10;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21
14;Västra Götaland;96;Skövde;1496021;Arena Skövde;518;497;320;250;302;603;521;569;591;619;280;0;0;0;0;0;0;0;0;5070
14;Västra Götaland;96;Skövde;1496005;Biblioteket, Stöpen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;Västra Götaland;96;Skövde;1496013;Biblioteket, Södra Ryd;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;Västra Götaland;96;Skövde;1496014;Kommunalhuset, Skultorp;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;Västra Götaland;96;Skövde;1496012;Kyrkans Hus Värsås;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14;Västra Götaland;96;Skövde;1496011;Skaraborgs Sjukhus;0;0;0;0;0;0;0;74;0;0;0;0;0;0;0;0;0;0;0;74
14;Västra Götaland;96;Skövde;1496002;Skaraborgs läns sjukhem;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;19
